position_id	term_ids	major	path	current_line	before	after	semantic_unit_id	change_kind
IH0147	199	19	zh/19/ref/explain.sgml	152	整页映像	整页镜像	RB199-explain-wal-mention1	HISTORICAL_ROLLBACK
IH0148	199	19	zh/19/ref/explain.sgml	152	整页映像	整页镜像	RB199-explain-wal-mention2	HISTORICAL_ROLLBACK
RB27-H06253	27	19	zh/19/ref/pg_amcheck.sgml	38	B-tree	B-树	F03-U0140	HISTORICAL_ROLLBACK
RB27-H06254	27	19	zh/19/ref/pg_amcheck.sgml	198	B-tree	B-树	F03-U0141	HISTORICAL_ROLLBACK
RB27-H06255	27	19	zh/19/ref/pg_amcheck.sgml	284	B-tree	B-树	F03-U0142	HISTORICAL_ROLLBACK
RB27-H06256	27	19	zh/19/ref/pg_amcheck.sgml	309	B-tree	B-树	F03-U0143	HISTORICAL_ROLLBACK
RB27-H06257	27	19	zh/19/ref/pg_amcheck.sgml	327	B-tree	B-树	F03-U0144	HISTORICAL_ROLLBACK
RB27-H06258	27	19	zh/19/ref/pg_amcheck.sgml	336	B-tree	B-树	F03-U0145	HISTORICAL_ROLLBACK
IH0132	199	19	zh/19/ref/pg_waldump.sgml	226	整页映像	整页镜像	RB199-waldump-fullpage	HISTORICAL_ROLLBACK
IH0133	199	19	zh/19/ref/pg_waldump.sgml	246	整页映像	整页镜像	RB199-waldump-stats	HISTORICAL_ROLLBACK
IH0134	199	19	zh/19/ref/pg_waldump.sgml	263	整页映像	整页镜像	RB199-waldump-save-mention1	HISTORICAL_ROLLBACK
IH0135	199	19	zh/19/ref/pg_waldump.sgml	264	映像	镜像	RB199-waldump-save-mention2	HISTORICAL_ROLLBACK
IH0136	199	19	zh/19/ref/pg_waldump.sgml	267	整页映像	整页镜像	RB199-waldump-format	HISTORICAL_ROLLBACK
IH0137	199	19	zh/19/ref/pg_waldump.sgml	289	映像	镜像	RB199-waldump-lsn	HISTORICAL_ROLLBACK
IH0138	199	19	zh/19/ref/pg_waldump.sgml	316	整页映像	整页镜像	RB199-waldump-fork	HISTORICAL_ROLLBACK
RB27-H06259	27	19	zh/19/ref/reindex.sgml	57	B-tree	B-树	F03-U0146	HISTORICAL_ROLLBACK
RB27-S026	27	19	zh/19/ref/repack.sgml	93	b-tree	B-树	F03-U0115	CROSS_VERSION_ALIGNMENT
RB27-H06260	27	19	zh/19/ref/select.sgml	1272	B-tree	B-树	F03-U0147	HISTORICAL_ROLLBACK
IH0039	199	19	zh/19/release-19.sgml	846	整页映像	整页镜像	RB199-release-wal-bytes	HISTORICAL_ROLLBACK
RB27-H06261	27	19	zh/19/storage.sgml	795	B-tree	B-树	F03-U0149	HISTORICAL_ROLLBACK
OT-P0029	385	19	zh/19/syntax.sgml	1256	数	点	OT-385-10-percentile-calculations	HISTORICAL_ROLLBACK
OT-P0030	385	19	zh/19/syntax.sgml	1268	百分位数	百分位点	OT-385-12-seealso-index	HISTORICAL_ROLLBACK
OT-P0048	385	19	zh/19/syntax.sgml	1279	百分位数	百分位点	OT-385-13-returned-50th-value	CORRESPONDENCE_SYNC
IH0139	199	19	zh/19/wal.sgml	141	整页映像	整页镜像	RB199-reliability-images-mention1	HISTORICAL_ROLLBACK
IH0140	199	19	zh/19/wal.sgml	144	页面映像	页面镜像	RB199-reliability-images-mention2	HISTORICAL_ROLLBACK
IH0141	199	19	zh/19/wal.sgml	161	整页映像	整页镜像	RB199-reliability-checksum	HISTORICAL_ROLLBACK
OT-P0036	385	19	zh/19/xaggr.sgml	265	数	点	OT-385-15-rank-or-percentile	HISTORICAL_ROLLBACK
RB27-H06262	27	19	zh/19/xindex.sgml	12	B-tree	B-树	F03-U0150	HISTORICAL_ROLLBACK
RB27-H06263	27	19	zh/19/xindex.sgml	24	B-tree	B-树	F03-U0183	HISTORICAL_ROLLBACK
RB27-H06264	27	19	zh/19/xindex.sgml	34	B-tree	B-树	F03-U0151	HISTORICAL_ROLLBACK
RB27-H06265	27	19	zh/19/xindex.sgml	34	B-tree	B-树	F03-U0151	HISTORICAL_ROLLBACK
RB27-H06266	27	19	zh/19/xindex.sgml	38	B-tree	B-树	F03-U0152	HISTORICAL_ROLLBACK
RB27-H06267	27	19	zh/19/xindex.sgml	46	B-tree	B-树	F03-U0153	HISTORICAL_ROLLBACK
RB27-H06268	27	19	zh/19/xindex.sgml	46	B-tree	B-树	F03-U0153	HISTORICAL_ROLLBACK
RB27-H06269	27	19	zh/19/xindex.sgml	50	B-tree	B-树	F03-U0154	HISTORICAL_ROLLBACK
RB27-H06270	27	19	zh/19/xindex.sgml	54	B-tree	B-树	F03-U0155	HISTORICAL_ROLLBACK
RB27-H06271	27	19	zh/19/xindex.sgml	298	B-tree	B-树	F03-U0156	HISTORICAL_ROLLBACK
RB27-H06272	27	19	zh/19/xindex.sgml	311	B-tree	B-树	F03-U0157	HISTORICAL_ROLLBACK
RB27-H06273	27	19	zh/19/xindex.sgml	315	B-tree	B-树	F03-U0158	HISTORICAL_ROLLBACK
RB27-H06274	27	19	zh/19/xindex.sgml	346	B-tree	B-树	F03-U0159	HISTORICAL_ROLLBACK
RB27-H06275	27	19	zh/19/xindex.sgml	662	B-tree	B-树	F03-U0160	HISTORICAL_ROLLBACK
RB27-H06276	27	19	zh/19/xindex.sgml	662	B-tree	B-树	F03-U0160	HISTORICAL_ROLLBACK
RB27-H06277	27	19	zh/19/xindex.sgml	670	B-tree	B-树	F03-U0161	HISTORICAL_ROLLBACK
RB27-H06278	27	19	zh/19/xindex.sgml	682	B-tree	B-树	F03-U0162	HISTORICAL_ROLLBACK
RB27-H06279	27	19	zh/19/xindex.sgml	763	B-tree	B-树	F03-U0163	HISTORICAL_ROLLBACK
RB27-H06280	27	19	zh/19/xindex.sgml	790	B-tree	B-树	F03-U0164	HISTORICAL_ROLLBACK
RB27-H06281	27,127	19	zh/19/xindex.sgml	802	B-tree	B-树	F03-U0165	HISTORICAL_ROLLBACK
RB27-H06282	27	19	zh/19/xindex.sgml	810	B-tree	B-树	F03-U0166	HISTORICAL_ROLLBACK
RB27-H06283	27	19	zh/19/xindex.sgml	822	B-tree	B-树	F03-U0167	HISTORICAL_ROLLBACK
RB27-H06284	27	19	zh/19/xindex.sgml	930	B-tree	B-树	F03-U0168	HISTORICAL_ROLLBACK
RB27-H06285	27	19	zh/19/xindex.sgml	942	B-tree	B-树	F03-U0169	HISTORICAL_ROLLBACK
RB27-H06286	27,127	19	zh/19/xindex.sgml	964	B-tree	B-树	F03-U0170	HISTORICAL_ROLLBACK
RB27-H06287	27,127	19	zh/19/xindex.sgml	968	B-tree	B-树	F03-U0171	HISTORICAL_ROLLBACK
RB27-H06288	27,127	19	zh/19/xindex.sgml	982	B-tree	B-树	F03-U0172	HISTORICAL_ROLLBACK
RB27-H06289	27,127	19	zh/19/xindex.sgml	990	B-tree	B-树	F03-U0173	HISTORICAL_ROLLBACK
RB27-H06290	27,127	19	zh/19/xindex.sgml	990	B-tree	B-树	F03-U0173	HISTORICAL_ROLLBACK
RB27-H06291	27	19	zh/19/xindex.sgml	999	B-tree	B-树	F03-U0174	HISTORICAL_ROLLBACK
RB27-H06292	27	19	zh/19/xindex.sgml	999	B-tree	B-树	F03-U0174	HISTORICAL_ROLLBACK
RB27-H06293	27	19	zh/19/xindex.sgml	999	B-tree	B-树	F03-U0174	HISTORICAL_ROLLBACK
RB27-H06294	27	19	zh/19/xindex.sgml	999	B-tree	B-树	F03-U0174	HISTORICAL_ROLLBACK
RB27-H06295	27	19	zh/19/xindex.sgml	1029	B-tree	B-树	F03-U0175	HISTORICAL_ROLLBACK
RB27-H06296	27	19	zh/19/xindex.sgml	1029	B-tree	B-树	F03-U0175	HISTORICAL_ROLLBACK
RB27-H06297	27	19	zh/19/xindex.sgml	1050	B-tree	B-树	F03-U0176	HISTORICAL_ROLLBACK
